18,18,39,2450.0
18,19,38,2486.0
18,20,37,2521.0
18,21,36,2501.0
18,22,35,2560.0
18,23,34,2500.0
18,24,33,2474.0
18,25,32,2692.0
18,26,31,2621.0
18,27,30,2782.0
18,28,29,2542.0
18,29,28,2860.0
18,30,27,2823.0
18,31,26,2855.0
18,32,25,2887.0
18,33,24,2720.0
18,34,23,3022.0
18,35,22,2911.0
18,36,21,2955.0
18,37,20,2979.0
18,38,19,3034.0
18,39,18,3038.0
18,40,17,2998.0
18,41,16,3259.0
18,42,15,3179.0
18,43,14,3126.0
18,44,13,3214.0
18,45,12,3189.0
18,46,11,3293.0
18,47,10,3383.0
18,48,9,3261.0
18,49,8,3462.0
18,50,7,3382.0
18,51,6,3502.0
18,52,5,3524.0
18,53,4,3523.0
18,54,3,3537.0
18,55,2,3594.0
18,56,1,3719.0
19,1,55,2369.0
19,2,54,2282.0
19,3,53,2249.0
19,4,52,2254.0
19,5,51,2315.0
19,6,50,2287.0
19,7,49,2493.0
19,8,48,2522.0
19,9,47,2400.0
19,10,46,2283.0
19,11,45,2267.0
19,12,44,2313.0
19,13,43,2510.0
19,14,42,2403.0
19,15,41,2520.0
19,16,40,2479.0
19,17,39,2238.0
19,18,38,2329.0
19,19,37,2473.0
19,20,36,2403.0
19,21,35,2515.0
19,22,34,2470.0
19,23,33,2646.0
19,24,32,2601.0
19,25,31,2403.0
19,26,30,2620.0
19,27,29,2600.0
19,28,28,2640.0
19,29,27,2676.0
19,30,26,2735.0
19,31,25,2766.0
19,32,24,2803.0
19,33,23,2807.0
19,34,22,2869.0
19,35,21,2855.0
19,36,20,2921.0
19,37,19,3098.0
19,38,18,3104.0
19,39,17,3066.0
19,40,16,3144.0
19,41,15,3009.0
19,42,14,3090.0
19,43,13,3255.0
19,44,12,3326.0
19,45,11,3249.0
19,46,10,3381.0
19,47,9,3298.0
19,48,8,3400.0
19,49,7,3409.0
19,50,6,3397.0
19,51,5,3461.0
19,52,4,3485.0
19,53,3,3514.0
19,54,2,3603.0
19,55,1,3645.0
20,1,54,2333.0
20,2,53,2397.0
20,3,52,2272.0
20,4,51,2235.0
20,5,50,2326.0
20,6,49,2356.0
20,7,48,2388.0
20,8,47,2327.0
20,9,46,2296.0
20,10,45,2493.0
20,11,44,2346.0
20,12,43,2265.0
20,13,42,2198.0
20,14,41,2342.0
20,15,40,2354.0
20,16,39,2399.0
20,17,38,2516.0
20,18,37,2347.0
20,19,36,2468.0
20,20,35,2498.0
20,21,34,2506.0
20,22,33,2551.0
20,23,32,2530.0
20,24,31,2672.0
20,25,30,2534.0
20,26,29,2683.0
20,27,28,2642.0
20,28,27,2626.0
20,29,26,2715.0
20,30,25,2657.0
20,31,24,2556.0
20,32,23,2923.0
20,33,22,2867.0
20,34,21,2840.0
20,35,20,3018.0
20,36,19,3007.0
20,37,18,2857.0
20,38,17,3072.0
20,39,16,3078.0
20,40,15,3116.0
20,41,14,3036.0
20,42,13,3116.0
20,43,12,3205.0
20,44,11,3186.0
20,45,10,3171.0
20,46,9,3227.0
20,47,8,3385.0
20,48,7,3327.0
20,49,6,3395.0
20,50,5,3507.0
20,51,4,3480.0
20,52,3,3492.0
20,53,2,3743.0
20,54,1,3558.0
21,1,53,2421.0
21,2,52,2372.0
